,z,SNR,GLON,GLAT,Msz,Y500
0,0.11980000138282776,6.753185749053955,0.04054324919114861,45.13517502162464,3.9624106884002686,5.48159122467041
1,0.17100000381469727,9.256690979003906,0.13805774657960826,78.04211375871823,5.1223907470703125,4.360847473144531
2,0.16509999334812164,9.704280853271484,0.40299530438550507,-41.86079263434189,5.29705286026001,4.507689476013184
3,0.3416000008583069,6.58179235458374,0.7750495795691145,-35.699386390329664,6.333561897277832,1.6062867641448975
4,-1.0,5.125626564025879,2.045798518391053,-22.15216562825333,0.0,1.9277788400650024
5,0.14000000059604645,4.750397682189941,2.0870159542029945,-68.28156073144655,2.835296630859375,3.127309560775757
6,0.1805180460214615,4.621689796447754,2.4274678102006564,69.64845805906228,3.5104007720947266,2.68569016456604
7,0.14110000431537628,9.19605827331543,2.7775113670244944,-56.16834318183399,4.411131858825684,4.047786235809326
8,0.15330000221729279,8.07308292388916,2.82772114755982,39.23887771108967,5.736016750335693,9.700966835021973
9,-1.0,4.8006062507629395,2.8827172660800113,-22.455397958259283,0.0,1.9426833391189575
10,-1.0,4.789534091949463,3.2102390691077103,-76.0471306479142,0.0,1.0358397960662842
11,0.15209999680519104,9.333041191101074,3.914657017034429,-42.03596324336519,4.7162041664123535,5.358175277709961
12,0.1509999930858612,17.358020782470703,3.9317275430558047,-59.41102112105125,7.194754123687744,5.662851810455322
13,0.15127213299274445,4.757889747619629,4.046387625649498,42.236958417153566,3.5920519828796387,3.209195137023926
14,0.3799999952316284,6.759990692138672,4.134254167340304,56.81672461569239,7.1228179931640625,3.0885493755340576
15,0.5400000214576721,9.06546688079834,4.45198074522981,-19.556127895300847,10.35693073272705,1.9638521671295166
16,0.1728000044822693,5.983158111572266,5.914806787366125,-28.269885117015406,4.286492347717285,2.2914485931396484
17,0.2522999942302704,5.093715190887451,6.050146988964622,29.43133727062014,5.515036582946777,1.7854708433151245
18,-1.0,4.553399085998535,6.165209636383126,-69.4967470074402,0.0,1.3319021463394165
19,0.23571161925792694,5.651577472686768,6.387323966418981,62.032347232952915,4.813952922821045,1.3609765768051147
20,0.07660000026226044,23.170881271362305,6.498554457504659,50.56331077014136,7.039484024047852,22.963346481323242
21,0.08940000087022781,11.851539611816406,6.688727841452147,-35.55516011581567,4.166682720184326,11.718791007995605
22,0.2029999941587448,35.010536193847656,6.768314913208428,30.454035155424485,16.11646842956543,23.533632278442383
23,0.13979999721050262,5.022101402282715,6.8237546536152935,-34.71325340323311,3.152573585510254,1.7499186992645264
24,0.0757276862859726,5.731921195983887,6.844325954047385,50.69386642103157,1.8444156646728516,36.78446578979492
25,0.550000011920929,4.82757568359375,7.576690426481063,-33.902691468779466,6.273721218109131,1.142331838607788
26,-1.0,5.388375282287598,7.671855135958613,-43.18767201831304,0.0,1.7179193496704102
27,0.08946199715137482,5.743967533111572,7.767537573079343,-36.835490321988345,2.638608694076538,5.116889476776123
28,0.31200000643730164,10.947198867797852,8.318087402814587,-64.74691075772074,7.745728969573975,4.499007225036621
29,0.1485999971628189,10.053595542907715,8.474476957970573,-56.34208953394079,4.791958332061768,4.861931800842285
30,-1.0,5.342879772186279,8.707799466772673,-31.442067567855204,0.0,3.311037063598633
31,0.09359999746084213,6.285307884216309,8.805129830785475,-35.189622051814936,2.9755213260650635,3.05004620552063
32,0.30660000443458557,15.315823554992676,8.946466599625325,-81.22321943966318,9.835683822631836,4.099188327789307
33,-1.0,5.04280424118042,9.047733881236097,31.09703599407866,0.0,2.331486940383911
34,0.15440000593662262,7.2963480949401855,9.459254486276658,-56.93948519950678,4.02107572555542,1.614532470703125
35,-1.0,4.635150909423828,10.768694811495543,-16.918422059734766,0.0,2.8041040897369385
